Age,Gender,Family_Income,Study_Hours_per_Day,Attendance_Rate,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,CGPA,Semester,Department,Parental_Education,Dropout,Parental_Education_label,Department_label
21,0,46229.0,5.32,83.0,22.1,0,0,6.6,3.03,4,Business,Bachelor,1,1,3
21,1,60720.0,2.05,91.9,28.1,1,0,9.0,0.33,4,Science,Bachelor,0,1,4
22,0,27473.0,5.45,87.6,40.1,0,0,4.9,3.82,1,CS,Master,0,2,2
22,1,29718.0,6.73,81.2,29.9,0,0,6.9,0.94,1,Arts,Master,1,2,0
21,1,25000.0,3.73,76.5,19.0,0,1,8.4,0.0,3,Engineering,Bachelor,1,1,1
22,1,62550.0,2.83,84.6,22.9,0,1,5.3,2.74,3,Science,Bachelor,0,1,4
17,0,27244.0,3.91,86.2,26.7,0,0,6.4,1.07,1,Engineering,Master,1,2,1
21,0,25000.0,5.52,72.0,37.1,1,1,8.6,1.0,3,Science,Bachelor,1,1,4
22,1,46343.0,5.71,73.8,26.1,0,0,3.8,3.98,3,CS,High School,1,0,2
22,0,25000.0,3.95,79.7,5.0,0,1,3.6,2.14,3,Science,High School,0,0,4
19,0,25000.0,2.81,71.3,39.4,1,1,3.3,1.49,4,Science,Bachelor,0,1,4
19,1,51276.0,4.32,67.5,37.7,1,0,6.9,1.08,2,Arts,High School,1,0,0
19,0,25000.0,3.87,73.8,17.2,0,0,3.7,2.44,2,Science,High School,1,0,4
22,0,25000.0,4.15,85.1,16.4,1,0,6.5,2.58,1,Engineering,High School,0,0,1
23,1,25000.0,3.5,82.8,46.2,0,0,7.9,1.72,1,Business,Master,1,2,3
20,0,25000.0,4.25,78.4,27.1,1,0,4.3,2.55,4,CS,High School,0,0,2
23,0,45674.0,1.58,74.5,39.0,1,1,4.1,2.95,4,Engineering,High School,0,0,1
21,0,27619.0,4.47,85.0,21.7,1,0,6.7,3.41,2,Science,Master,0,2,4
20,1,25251.0,5.48,84.5,37.9,0,0,5.6,2.28,1,Engineering,Master,0,2,1
20,0,25306.0,3.75,91.9,18.9,1,1,1.2,2.73,3,Arts,PhD,0,3,0
22,0,29985.0,4.16,61.9,35.1,0,1,8.3,0.3,1,CS,Master,1,2,2
21,1,44005.0,1.91,68.0,34.3,1,0,6.5,0.78,4,Arts,Master,1,2,0
26,1,28818.0,4.68,89.5,5.2,0,0,4.8,3.99,3,Business,Bachelor,0,1,3
19,0,25000.0,5.21,85.8,31.5,1,0,4.7,2.62,1,Engineering,Bachelor,0,1,1
22,1,41995.0,6.13,89.5,21.4,1,0,6.8,1.52,1,Science,Bachelor,0,1,4
19,0,40100.0,0.91,74.9,43.1,1,1,5.4,0.75,4,Arts,High School,1,0,0
19,1,33635.0,4.69,78.9,32.8,1,0,5.6,3.46,1,CS,High School,1,0,2
21,0,56678.0,1.74,71.8,27.0,1,0,5.8,3.53,3,Science,High School,0,0,4
21,0,29803.5,4.105,63.3,48.2,0,0,5.5,3.74,1,CS,High School,0,0,2
27,1,57920.0,3.28,83.1,7.2,1,1,4.9,3.81,2,CS,High School,0,0,2
20,0,69170.0,4.65,93.3,53.1,1,1,5.2,1.44,1,CS,Master,0,2,2
18,0,42167.0,4.56,80.7,52.5,0,1,4.1,2.71,2,Science,High School,0,0,4
21,0,25000.0,4.11,76.3,25.3,1,0,6.0,1.18,3,Science,Master,0,2,4
17,1,27489.0,3.41,73.0,40.7,0,1,6.4,2.49,4,Science,Bachelor,0,1,4
20,0,62524.0,4.21,90.9,35.8,0,0,8.5,1.57,3,CS,Master,0,2,2
21,0,25000.0,5.22,82.6,5.0,0,0,4.1,3.77,4,Science,Master,0,2,4
22,0,25000.0,4.35,83.0,28.7,1,0,7.1,1.56,2,CS,Bachelor,0,1,2
23,0,25000.0,5.03,70.4,14.8,0,1,8.1,2.76,1,Science,High School,1,0,4
19,0,25000.0,2.19,74.7,13.7,0,1,7.2,0.55,2,Engineering,Bachelor,0,1,1
20,0,50198.0,4.08,87.9,26.6,1,0,4.6,2.13,3,Arts,Master,0,2,0
19,0,37275.0,3.37,77.8,27.0,1,0,4.9,2.46,3,Engineering,Bachelor,0,1,1
18,0,25000.0,5.01,76.8,44.6,1,0,8.2,0.5,1,Business,Bachelor,1,1,3
21,1,28377.0,4.645,100.0,21.0,0,1,5.5,3.47,2,Engineering,Bachelor,0,1,1
18,1,27037.0,3.33,82.6,25.3,1,0,5.4,3.08,3,Arts,Master,0,2,0
20,1,25000.0,4.2,80.6,46.4,0,0,4.6,3.66,3,Business,Master,0,2,3
18,0,25000.0,3.82,80.9,27.8,1,1,6.9,1.66,2,Arts,Bachelor,0,1,0
22,1,38624.0,4.51,76.6,23.8,1,0,1.1,3.91,3,Science,High School,0,0,4
25,0,52230.0,4.45,81.4,40.3,1,0,4.0,1.44,4,CS,Master,0,2,2
18,1,25000.0,4.09,97.5,36.4,1,0,3.7,2.47,3,Science,Bachelor,0,1,4
17,0,41219.0,2.26,85.3,31.2,1,1,8.4,0.97,3,Arts,High School,1,0,0
20,0,76807.0,5.93,69.2,41.1,1,0,5.9,0.59,3,Arts,High School,1,0,0
21,0,25000.0,5.37,78.5,15.0,1,0,5.1,3.98,2,Business,High School,0,0,3
21,0,36805.0,4.12,82.8,23.0,0,1,5.1,2.53,3,Business,Master,0,2,3
20,1,48942.0,4.67,69.9,54.0,1,1,3.0,3.75,1,Engineering,Bachelor,0,1,1
20,1,28083.0,4.78,78.3,5.0,0,1,7.9,1.96,3,CS,Master,0,2,2
21,1,29590.0,4.1850000000000005,74.3,21.9,1,1,5.5,1.65,4,Science,Bachelor,0,1,4
23,1,111224.0,5.61,78.8,15.8,0,1,6.6,1.44,4,CS,High School,0,0,2
17,0,36535.0,1.36,82.6,30.9,1,0,4.3,0.74,3,Engineering,Master,0,2,1
20,0,25844.0,1.78,87.6,37.3,1,0,5.4,2.13,3,Arts,High School,1,0,0
21,1,53433.0,3.07,72.8,43.3,0,0,3.8,2.42,2,Science,Bachelor,0,1,4
19,1,49278.0,4.44,81.3,25.1,1,0,5.1,3.95,4,Science,Bachelor,0,1,4
24,1,25000.0,4.17,79.4,18.9,0,1,7.4,2.25,1,CS,Bachelor,0,1,2
19,0,29684.0,4.09,80.2,12.6,0,0,5.7,2.21,2,Arts,Master,0,2,0
20,1,25000.0,3.91,75.4,30.6,1,0,6.2,1.27,3,CS,High School,1,0,2
22,1,37723.0,3.58,81.6,55.5,0,0,5.6,1.87,4,CS,Bachelor,0,1,2
19,0,26471.0,2.34,85.9,22.9,0,0,8.4,2.55,2,Science,Master,0,2,4
17,0,28251.0,2.21,70.9,29.1,1,1,4.0,2.68,1,Arts,Master,0,2,0
20,0,25000.0,2.33,95.8,31.6,1,0,5.3,2.54,2,Arts,Bachelor,0,1,0
23,1,28377.0,4.285,89.5,24.9,0,1,5.5,0.23,1,Science,Bachelor,0,1,4
20,0,80260.0,2.16,69.4,47.1,0,0,3.7,1.04,2,Arts,Bachelor,0,1,0
19,0,29803.0,4.01,93.6,44.5,0,0,5.5,2.53,2,CS,Master,0,2,2
23,0,25000.0,3.64,94.1,39.8,0,0,5.6,3.23,4,CS,Bachelor,0,1,2
20,1,30092.0,5.37,78.0,41.5,0,0,5.7,1.77,1,Engineering,High School,1,0,1
19,0,29226.0,4.57,83.6,21.8,1,1,5.7,0.76,4,Arts,Bachelor,1,1,0
21,0,29803.5,3.9,67.7,16.2,0,0,5.5,2.25,2,Arts,High School,0,0,0
22,1,25000.0,3.1,71.0,21.9,1,0,2.6,1.03,4,CS,Bachelor,1,1,2
26,1,25000.0,6.47,90.2,33.4,1,1,5.8,2.99,3,CS,Bachelor,0,1,2
22,0,25000.0,3.35,67.0,26.1,1,0,3.9,1.17,2,Arts,High School,1,0,0
23,1,67846.0,2.59,84.3,36.8,0,0,5.3,1.47,2,Arts,High School,1,0,0
19,1,34556.0,3.63,94.5,31.3,1,1,4.2,3.91,1,Arts,Bachelor,1,1,0
18,0,25000.0,3.26,68.5,13.9,1,1,2.8,2.08,4,Science,Master,0,2,4
21,0,25000.0,2.89,79.7,44.9,0,0,6.1,1.83,2,Arts,High School,0,0,0
21,0,25000.0,4.05,91.1,23.9,0,1,6.8,3.94,3,CS,High School,0,0,2
18,0,38123.0,5.65,85.2,39.4,0,1,7.5,0.77,4,Engineering,Master,1,2,1
20,0,25000.0,2.28,88.7,19.8,1,0,4.7,3.97,3,CS,High School,0,0,2
21,1,31647.0,4.5,76.5,19.4,0,0,5.6,1.94,3,Business,Master,0,2,3
21,0,101292.0,5.28,74.5,18.9,1,0,6.1,1.36,2,Arts,High School,1,0,0
22,1,25000.0,4.59,80.4,12.8,1,0,7.3,0.35,1,Science,High School,0,0,4
21,0,25000.0,5.35,84.1,13.1,1,0,2.3,2.73,1,Business,High School,0,0,3
19,1,37392.0,4.7,86.8,34.6,1,0,2.9,1.08,1,Business,Bachelor,1,1,3
19,0,25000.0,3.09,85.6,18.9,0,0,8.0,1.3,1,Science,Master,0,2,4
18,1,83449.0,6.33,89.8,34.2,1,1,2.5,3.96,2,Science,Bachelor,0,1,4
24,1,69021.0,4.68,82.9,31.2,1,0,7.2,0.64,2,CS,Bachelor,0,1,2
21,1,26943.0,6.97,73.6,40.6,1,0,7.9,2.74,3,Arts,Bachelor,0,1,0
20,0,25000.0,1.58,71.2,17.8,0,1,6.9,0.39,2,Business,Bachelor,1,1,3
19,1,25000.0,7.11,88.1,42.7,1,1,3.7,1.11,2,Arts,Bachelor,0,1,0
27,1,25000.0,5.12,90.0,19.1,1,0,3.9,4.0,2,CS,Bachelor,0,1,2
18,1,37427.0,4.61,97.8,5.0,1,0,5.4,3.48,4,Arts,Bachelor,0,1,0
20,0,55480.0,2.8,100.0,32.3,0,1,8.7,2.53,1,Business,Bachelor,0,1,3
21,1,25000.0,4.96,89.8,19.5,0,0,8.6,1.83,2,Arts,Master,1,2,0
22,0,54532.0,5.56,84.9,48.0,1,0,6.0,2.26,4,Arts,Bachelor,0,1,0
23,1,43071.0,1.72,78.6,33.6,1,1,2.6,4.0,1,CS,Bachelor,0,1,2
25,1,25000.0,4.74,75.0,29.0,1,0,5.8,2.85,2,Business,High School,0,0,3
22,0,25000.0,3.16,82.5,32.4,1,1,5.1,2.6,2,Science,Master,0,2,4
18,0,31880.0,4.75,81.2,24.0,0,0,5.5,2.39,1,Engineering,Bachelor,1,1,1
20,0,25000.0,2.66,97.2,50.2,0,1,2.5,3.98,2,Science,High School,0,0,4
21,1,54952.0,5.65,86.7,23.4,1,1,5.9,1.31,3,Science,High School,1,0,4
25,0,25000.0,3.9,80.2,35.6,1,0,2.8,2.05,2,Engineering,High School,0,0,1
17,0,41300.0,4.97,74.9,20.2,1,0,1.0,2.15,4,Science,Bachelor,0,1,4
23,1,28329.0,5.26,86.3,30.0,1,0,5.9,3.36,3,Science,Bachelor,0,1,4
21,0,25000.0,4.39,83.1,15.2,1,1,9.0,2.27,2,Arts,High School,1,0,0
22,0,27954.0,2.87,78.4,32.7,0,1,4.0,3.03,1,CS,High School,0,0,2
20,1,56840.0,4.82,76.5,30.8,1,0,4.6,2.21,3,Engineering,Bachelor,0,1,1
19,0,25000.0,3.88,86.4,36.6,1,0,7.1,2.49,2,Arts,High School,0,0,0
22,0,25000.0,4.25,78.7,35.6,0,0,7.6,0.0,1,Business,High School,1,0,3
22,0,25000.0,3.53,79.4,30.3,1,1,5.7,1.76,1,Science,Master,0,2,4
23,1,29052.0,1.67,78.1,54.5,1,0,4.2,3.05,4,Engineering,Bachelor,0,1,1
21,1,25000.0,4.08,100.0,29.8,1,0,7.9,2.33,3,CS,Master,0,2,2
19,0,25000.0,3.22,83.3,30.5,1,1,3.3,3.36,1,Science,High School,0,0,4
17,0,25000.0,4.39,75.4,29.0,0,0,4.6,3.95,4,Science,Master,0,2,4
22,0,79432.0,3.95,61.4,32.4,0,0,6.6,1.07,2,Engineering,Master,0,2,1
21,1,34477.0,3.32,68.9,26.6,0,1,2.7,2.01,3,Science,High School,0,0,4
18,0,33773.0,6.77,79.7,25.6,0,0,6.2,2.05,2,CS,High School,1,0,2
19,1,25095.0,3.59,95.6,39.0,0,0,7.5,3.03,4,Arts,Bachelor,0,1,0
20,0,28826.0,4.1,100.0,29.4,1,0,8.5,3.92,3,Business,Bachelor,0,1,3
17,1,25000.0,6.44,80.1,42.6,1,0,4.8,3.48,1,Engineering,Bachelor,0,1,1
19,1,40789.0,2.69,84.9,7.3,1,0,4.7,3.33,3,Arts,Bachelor,0,1,0
18,1,31587.0,5.09,80.7,48.3,1,1,6.8,2.33,1,CS,Bachelor,0,1,2
20,0,25000.0,3.03,85.6,40.7,0,0,4.4,2.1,4,Arts,High School,0,0,0
19,1,34622.0,3.7,80.1,29.4,1,1,4.9,4.0,3,Science,Bachelor,0,1,4
17,0,25000.0,4.52,77.5,29.1,0,1,6.1,2.87,3,Science,Bachelor,0,1,4
25,0,38113.0,5.49,76.7,37.7,0,1,6.2,2.64,2,Science,Bachelor,0,1,4
23,0,25000.0,2.67,87.7,17.7,0,0,2.1,3.94,2,Science,High School,0,0,4
19,1,28067.0,4.33,92.4,30.5,1,0,3.4,3.82,3,Arts,Bachelor,0,1,0
21,1,25000.0,3.03,78.4,31.9,0,0,2.2,0.59,1,Business,High School,0,0,3
21,1,29783.0,4.84,87.8,5.5,0,0,2.5,4.0,4,Science,Bachelor,0,1,4
23,1,42065.0,5.26,83.3,34.2,1,0,3.5,2.05,1,Business,Bachelor,0,1,3
19,0,73255.0,4.87,78.9,13.8,1,1,5.1,2.66,4,Engineering,Master,0,2,1
23,1,29803.5,3.94,87.4,43.0,0,0,5.5,3.22,4,CS,High School,0,0,2
19,1,53385.0,2.57,92.8,46.1,0,1,1.6,3.02,2,Science,Bachelor,0,1,4
18,1,32167.0,3.78,75.4,48.1,1,0,3.8,0.6,2,Science,Bachelor,0,1,4
22,0,28377.0,3.79,79.4,26.1,0,1,5.5,4.0,1,Business,Bachelor,0,1,3
23,1,46907.0,4.67,93.7,26.0,1,0,5.1,0.61,3,Arts,Bachelor,1,1,0
26,1,25808.0,5.84,81.7,6.3,0,0,4.3,3.84,2,Business,Bachelor,0,1,3
18,1,29684.0,4.13,60.6,38.2,1,0,5.5,1.98,3,Business,Bachelor,0,1,3
22,0,25000.0,4.68,83.4,11.9,1,1,5.2,3.64,2,CS,Master,0,2,2
20,1,25000.0,2.97,82.1,12.6,1,0,4.4,1.06,3,Engineering,High School,0,0,1
22,1,52374.0,5.63,90.4,26.4,0,0,5.0,3.94,2,Engineering,Bachelor,0,1,1
17,0,72493.0,5.32,81.7,16.7,0,1,4.3,3.0,4,Science,Master,0,2,4
18,0,29114.0,3.9,81.9,18.5,1,1,7.9,3.27,4,Engineering,Bachelor,0,1,1
19,0,25000.0,4.99,81.6,30.6,1,1,4.9,3.65,3,Engineering,High School,0,0,1
21,1,26386.0,5.09,83.3,40.6,1,0,6.3,2.0,3,CS,High School,0,0,2
19,0,30317.0,2.45,94.1,36.5,1,1,6.9,1.75,3,Business,Bachelor,1,1,3
22,0,25857.0,4.64,87.8,32.3,1,1,4.3,2.76,2,Arts,Master,0,2,0
23,1,36381.0,3.19,73.7,43.8,1,1,2.3,0.64,1,Arts,Bachelor,0,1,0
22,1,25000.0,4.16,84.3,31.5,1,0,4.6,4.0,2,Arts,Bachelor,0,1,0
24,0,49184.0,3.55,84.8,23.7,1,1,6.6,1.86,1,Arts,Master,0,2,0
21,0,25000.0,4.04,85.0,20.8,1,0,2.4,3.81,3,Engineering,High School,0,0,1
18,1,62449.0,5.2,70.2,36.6,1,1,6.0,1.24,4,CS,Master,0,2,2
24,1,75361.0,2.51,83.2,16.8,1,1,7.0,0.55,4,Engineering,Bachelor,1,1,1
19,0,25000.0,1.73,77.5,34.2,1,0,8.0,0.91,4,CS,Bachelor,1,1,2
23,1,25000.0,3.42,70.0,24.9,1,0,6.7,1.37,2,Business,Bachelor,1,1,3
24,0,38041.0,5.44,91.7,19.9,1,0,6.0,2.09,2,Business,High School,1,0,3
22,1,25000.0,2.83,79.7,19.7,1,1,5.8,1.99,1,Arts,High School,0,0,0
17,0,25000.0,3.33,79.9,41.6,0,1,3.3,3.65,3,Business,Bachelor,0,1,3
19,0,57614.0,5.52,89.1,19.7,0,0,3.8,3.46,1,CS,Bachelor,0,1,2
23,0,46285.0,5.8,90.2,26.6,0,1,2.4,3.89,1,Arts,Master,0,2,0
20,0,97550.0,4.9,80.0,24.4,1,0,5.6,3.98,3,Engineering,PhD,0,3,1
21,1,32941.0,4.53,82.2,42.7,1,0,6.3,0.12,2,CS,Bachelor,1,1,2
22,1,25000.0,5.3,73.9,48.5,1,0,5.7,1.86,2,CS,High School,1,0,2
22,1,30661.0,3.46,74.5,40.9,1,0,6.0,2.1,1,Engineering,Bachelor,1,1,1
21,0,27164.0,4.9,92.4,25.5,0,1,6.9,2.55,3,Arts,Master,0,2,0
20,0,27394.0,2.96,82.4,34.1,1,0,3.1,2.27,3,Science,High School,0,0,4
20,0,29311.0,6.1,89.8,19.1,0,0,5.6,3.11,2,CS,Bachelor,0,1,2
22,0,25000.0,5.36,80.7,32.5,0,0,5.9,2.47,4,Science,Master,0,2,4
22,1,35219.0,4.86,85.4,8.9,1,0,4.7,0.17,4,CS,Bachelor,0,1,2
20,0,25000.0,3.56,68.1,32.8,0,0,1.7,2.94,4,Science,Master,0,2,4
23,1,25000.0,4.9,88.9,29.3,0,0,3.7,3.34,3,Arts,Master,0,2,0
20,1,27686.0,3.98,81.8,35.3,0,0,4.6,1.63,1,Science,High School,0,0,4
19,0,25000.0,3.28,78.2,29.9,1,0,5.8,2.2,1,Business,Bachelor,0,1,3
19,1,47164.0,4.76,87.0,40.0,1,0,5.6,2.83,2,Business,Master,0,2,3
18,0,29803.0,4.24,89.9,20.8,0,0,5.5,1.94,4,Business,Master,1,2,3
20,0,44434.0,5.15,78.8,39.1,0,1,7.2,0.81,4,CS,Bachelor,0,1,2
23,1,25000.0,2.66,72.4,35.7,0,0,5.5,2.9,1,Business,Master,1,2,3
19,0,25000.0,4.95,95.3,43.1,0,0,5.7,3.97,4,Engineering,Bachelor,0,1,1
21,0,40598.0,2.06,80.3,43.9,1,0,7.8,2.67,4,Science,Bachelor,1,1,4
19,1,111178.0,3.46,66.6,18.6,1,1,7.9,0.54,2,Science,Master,1,2,4
20,0,31884.0,4.59,78.6,36.2,1,0,6.1,1.7,4,Business,Bachelor,0,1,3
17,1,25000.0,5.13,85.6,16.0,1,0,8.6,0.07,1,Science,High School,1,0,4
20,0,52692.0,3.1,81.3,43.9,1,1,3.9,2.68,4,Arts,High School,0,0,0
20,0,25870.0,2.8,81.0,19.8,1,0,5.4,0.89,2,Arts,Master,0,2,0
22,1,31006.0,5.33,79.2,25.4,1,0,10.0,2.92,4,Business,Bachelor,0,1,3
21,1,41553.0,6.47,78.6,32.6,1,0,6.8,1.21,2,Science,Bachelor,0,1,4
18,0,25000.0,2.82,71.8,38.9,1,1,5.2,1.85,3,Business,Master,1,2,3
23,0,29849.0,0.6,71.6,34.5,0,1,5.7,0.96,2,CS,Master,0,2,2
21,1,29590.0,3.975,69.9,39.2,1,1,5.5,3.6,3,Science,Bachelor,0,1,4
21,0,61889.0,3.81,91.8,30.1,1,0,8.5,0.92,4,Engineering,Bachelor,0,1,1
21,1,45994.0,2.82,79.8,32.9,1,0,6.9,3.0,3,Engineering,Bachelor,0,1,1
19,1,25000.0,4.08,93.1,8.8,1,0,5.4,2.06,4,Science,Master,0,2,4
21,1,63423.0,6.53,90.8,42.3,1,1,2.5,2.54,4,Science,High School,0,0,4
22,1,38938.0,4.85,80.9,26.5,0,0,4.2,0.63,1,Engineering,Bachelor,0,1,1
17,1,25000.0,5.01,87.1,24.8,0,0,5.6,2.46,1,Arts,Bachelor,0,1,0
19,1,30744.0,4.21,85.9,53.2,1,0,5.3,2.96,1,Engineering,Bachelor,0,1,1
20,1,55320.0,4.62,78.0,5.0,1,0,7.5,0.99,3,Arts,Bachelor,0,1,0
21,1,25000.0,6.21,64.7,31.1,0,0,5.1,1.05,1,Arts,High School,1,0,0
23,0,67951.0,2.83,83.1,5.0,1,1,7.0,2.46,2,Business,Bachelor,0,1,3
19,0,25000.0,4.99,87.6,34.1,0,0,2.9,4.0,4,Arts,Bachelor,0,1,0
19,1,25000.0,3.95,77.6,21.6,1,0,4.6,0.72,2,Business,Bachelor,0,1,3
19,1,25000.0,3.92,98.1,5.0,0,0,6.8,3.14,4,Engineering,Bachelor,0,1,1
19,0,67925.0,2.51,90.3,43.1,1,0,9.2,3.5,4,CS,Bachelor,0,1,2
20,0,25000.0,4.55,70.2,14.5,1,0,5.2,1.74,2,Science,Bachelor,0,1,4
22,1,25000.0,4.76,80.4,41.4,1,0,7.0,1.92,3,CS,PhD,1,3,2
18,1,38837.0,3.76,75.3,18.3,1,1,7.9,1.46,3,Engineering,Master,1,2,1
21,0,44210.0,5.88,79.1,24.4,1,0,7.2,1.66,3,Arts,Bachelor,1,1,0
17,1,44379.0,4.11,87.2,5.0,1,0,6.8,2.49,4,Engineering,PhD,0,3,1
19,1,25266.0,1.24,80.0,35.1,1,0,4.9,0.0,2,CS,Bachelor,1,1,2
20,1,34638.0,4.71,77.4,23.1,1,0,8.2,1.35,2,CS,Bachelor,0,1,2
24,1,25000.0,2.49,82.8,25.6,1,0,3.1,1.54,4,Business,Bachelor,0,1,3
20,0,81217.0,5.86,88.1,28.9,1,0,3.2,3.51,4,Engineering,Master,0,2,1
17,1,59073.0,6.44,88.0,10.2,0,0,8.9,2.21,2,Engineering,High School,0,0,1
17,1,56941.0,5.31,86.9,38.3,0,0,6.2,2.21,2,Business,Bachelor,0,1,3
21,1,47881.0,4.0,93.0,23.2,1,0,3.3,3.98,1,Business,Bachelor,0,1,3
22,0,40613.0,4.78,81.3,57.5,0,0,2.9,3.2,1,CS,Bachelor,0,1,2
21,0,25000.0,3.03,79.1,24.2,1,0,2.8,2.59,4,CS,Bachelor,0,1,2
21,0,43477.0,4.8,80.8,25.3,0,0,9.2,0.08,4,Engineering,High School,1,0,1
23,0,31843.0,2.97,75.5,13.7,1,0,5.4,3.97,2,Arts,High School,0,0,0
19,1,63451.0,6.44,75.3,10.6,0,0,4.6,2.45,3,Engineering,Master,0,2,1
23,1,48264.0,2.72,87.9,40.5,1,0,8.4,3.14,2,Science,High School,1,0,4
17,1,41367.0,1.87,88.6,42.7,1,0,6.0,1.03,2,CS,Bachelor,0,1,2
19,1,25000.0,3.79,60.8,23.2,1,0,4.9,1.74,1,Science,Bachelor,1,1,4
17,0,28187.0,4.77,89.5,31.5,1,0,7.4,3.96,4,Science,Master,0,2,4
20,1,28160.0,4.13,63.7,44.9,1,0,5.5,3.41,2,Business,Master,0,2,3
20,1,34593.0,3.06,76.9,33.5,1,1,6.6,0.9,4,Arts,Bachelor,1,1,0
21,1,25000.0,4.08,79.4,35.8,1,0,5.0,2.61,2,CS,Master,0,2,2
21,0,25196.0,4.0,71.9,31.0,0,1,3.9,2.62,3,Business,Master,0,2,3
19,1,39160.0,2.63,80.7,22.2,1,0,3.7,1.33,1,Engineering,Bachelor,0,1,1
20,1,25000.0,2.7,97.3,34.6,0,0,5.7,2.65,3,Arts,Master,0,2,0
17,0,31983.0,1.55,69.6,52.4,1,0,5.5,2.58,1,CS,Bachelor,0,1,2
24,1,25000.0,5.99,86.9,23.8,1,0,6.4,2.71,1,Business,PhD,0,3,3
20,1,25000.0,2.97,89.8,40.4,1,1,4.7,1.41,2,Arts,Bachelor,1,1,0
19,0,44074.0,1.29,86.7,32.2,0,0,7.8,0.97,1,CS,Bachelor,0,1,2
24,1,25000.0,3.5,94.3,22.9,1,0,3.1,2.47,2,CS,High School,0,0,2
18,1,62783.0,5.58,89.9,40.7,1,0,6.3,2.6,2,Arts,PhD,1,3,0
18,1,53351.0,4.67,87.4,39.3,0,1,3.9,2.7,2,CS,PhD,0,3,2
18,1,25313.0,4.66,90.3,37.0,1,1,5.1,3.09,3,Engineering,Master,0,2,1
20,1,179735.0,6.1,89.9,51.0,1,0,3.8,1.99,2,Science,Bachelor,0,1,4
21,0,62684.0,5.35,79.2,52.0,1,1,4.8,3.52,1,Business,Bachelor,0,1,3
22,0,25000.0,0.6,87.0,30.6,1,1,3.6,1.05,4,CS,Bachelor,0,1,2
26,1,46523.0,3.38,79.8,28.7,0,0,3.7,0.64,2,CS,High School,0,0,2
17,1,30931.0,4.56,71.3,12.9,1,0,7.2,1.03,4,Business,High School,1,0,3
22,1,25000.0,4.25,96.7,48.4,1,1,3.0,4.0,4,Business,Bachelor,0,1,3
19,0,25000.0,4.72,77.6,29.1,1,1,6.7,1.92,4,Science,Bachelor,0,1,4
19,0,54011.0,7.49,90.8,22.7,1,0,7.0,3.14,4,Engineering,PhD,0,3,1
19,1,29718.0,4.205,86.3,18.8,1,1,5.5,1.65,1,Engineering,Bachelor,0,1,1
19,0,27970.0,1.08,74.8,18.7,1,0,5.5,1.12,2,Science,High School,0,0,4
24,1,25000.0,0.84,75.8,51.1,1,0,3.5,0.71,2,Science,High School,0,0,4
22,1,25000.0,5.2,85.2,40.8,0,0,2.7,2.82,4,Engineering,High School,1,0,1
21,1,27552.0,3.79,85.2,12.1,0,1,3.4,2.59,3,Science,High School,0,0,4
24,0,37531.0,2.06,79.0,12.6,1,1,3.4,3.76,4,Business,Bachelor,0,1,3
17,1,25000.0,3.69,69.3,31.5,1,0,6.0,1.35,3,Arts,Master,0,2,0
18,1,30036.0,3.38,88.4,17.8,1,0,3.0,4.0,3,Science,Bachelor,0,1,4
17,0,25000.0,3.54,58.6,27.0,0,0,5.1,1.32,4,Arts,Bachelor,1,1,0
19,0,68969.0,1.51,84.8,48.6,0,0,5.6,0.42,3,Arts,Master,1,2,0
21,0,173798.0,4.77,91.1,42.8,1,0,5.0,2.94,3,Science,Bachelor,0,1,4
21,0,25000.0,4.93,67.2,9.5,1,1,5.0,2.27,4,Engineering,High School,0,0,1
21,1,25000.0,4.17,83.3,17.9,0,0,7.8,1.65,4,Engineering,High School,1,0,1
17,1,31893.0,3.9,78.9,32.9,0,0,6.4,3.11,3,Business,Bachelor,0,1,3
22,1,26285.0,4.23,83.6,43.6,1,1,6.8,1.27,1,Business,High School,1,0,3
21,1,97033.0,4.06,89.8,20.1,0,0,4.8,3.81,3,CS,High School,0,0,2
22,1,80818.0,1.69,71.2,34.4,0,1,6.9,2.4,3,Arts,High School,0,0,0
17,0,49972.0,2.91,80.2,24.5,0,0,6.0,1.5,4,Science,Master,0,2,4
21,1,25000.0,4.28,80.7,51.0,1,0,5.9,3.13,1,Arts,Bachelor,0,1,0
18,1,44652.0,3.04,66.4,37.5,1,0,4.8,0.89,1,Arts,Bachelor,1,1,0
20,1,34857.0,5.15,86.6,27.7,1,1,5.9,2.47,1,Science,High School,0,0,4
22,1,34365.0,2.24,95.0,12.1,1,0,9.3,1.05,2,Science,Bachelor,0,1,4
21,1,31202.0,3.915,87.4,17.3,1,1,5.5,2.04,1,Science,High School,0,0,4
19,1,56223.0,6.7,83.0,5.0,0,1,8.6,1.73,1,Engineering,Bachelor,0,1,1
21,1,31719.0,3.63,89.1,33.3,1,1,2.1,3.01,1,Business,High School,0,0,3
17,0,27987.0,2.05,77.2,38.0,1,1,5.6,1.68,1,Arts,Bachelor,0,1,0
23,1,25000.0,3.3,74.9,38.6,0,1,7.0,2.84,1,Arts,Master,0,2,0
20,1,25000.0,5.58,86.1,22.6,1,0,6.2,3.66,2,CS,Bachelor,0,1,2
23,0,35967.0,3.56,83.8,45.4,0,0,6.4,2.79,4,CS,High School,0,0,2
19,0,25000.0,4.51,84.5,49.0,1,0,4.8,3.41,1,CS,High School,0,0,2
